"serial","admin_level_0_code","admin_level_1_code","admin_level_2_code","district","admin_level_1_name","admin_level_2_name","event","location","year","month","day","deaths","injured","missing","affected","houses_destroyed","houses_damaged","others","sources","losses $loc","losses $usd","date","health","education","agriculture","industry","aqueduct","sewerage","energy","communication","cause","damaged roads","magnitude","damaged hospitals","damaged education centers","damage in crops Ha.","lost cattle","evacuated","relocated","latitude","longitude","comments","zero_shifts","one_shift","two_shifts","three_shifts","rainfall_2days","rainfall_3days","rainfall_4days","pcode","pcode_parent","Land area","Violent incidents last year","% persons with disability","% Access to safe drinking water","Nr. of educational facilities per 10,000 people","% Access to electricity","Average elevation","% employed","Drought exposure","Earthquake exposure","Flood exposure","Nr. of health facilities per 10,000 people","% Access improved sanitation","% Literacy","% having mosquito nets","% of orphans under 18","Population density","Population","Poverty incidence","% permanent roof type","% Subsistence farming","Travel time to nearest city","% permanent wall type","% with internet access","% with mobile access","# of displaced persons","# of displaced / local population","pcode_level2","Violent incidents last year (0-10)","Drought exposure (0-10)","Earthquake exposure (0-10)","Flood exposure (0-10)","Hazards exposure","% persons with disability (0-10)","% employed (0-10)","% Literacy (0-10)","% having mosquito nets (0-10)","% of orphans under 18 (0-10)","Poverty incidence (0-10)","% permanent roof type (0-10)","% Subsistence farming (0-10)","% permanent wall type (0-10)","Vulnerability","% Access to safe drinking water (0-10)","Nr. of educational facilities per 10,000 people (0-10)","% Access to electricity (0-10)","Nr. of health facilities per 10,000 people (0-10)","% Access improved sanitation (0-10)","Travel time to nearest city (0-10)","% with internet access (0-10)","% with mobile access (0-10)","Lack of Coping Capacity","Risk score"
2554,305,305519,NA,"GULU","KORO",NA,"FLOOD",NA,2014,9,0,0,0,0,0,0,0,NA,"OPM",0,0,2014-09-05,0,0,-1,0,0,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,"Flooding in homestead",19.639488,0,10.63340657,12.7922604,19.639488,30.27289457,43.06515497,"21UGA001003","21UGA001",19359113,0,0.1108,0.8363,65658,0.2243,9808945,0.3379,0.0761,0,1e-04,15837,0.3102,0.7549,0.9378,0.1268,1565583,3030831981,0.65,0.3952,0.4766,722831,0.3504,0.191,0.436,NA,NA,NA,0,17747,0,0.3494,0.5577,32829,6925,4556,25846,80952,63594,66475,4813,64396,57854,17883,74795,74485,46904,22047,55774,52571,48052,52211,41934
2908,305,305519,NA,"GULU","KORO",NA,"FLOOD",NA,2017,2,1,0,0,0,0,0,0,NA,NA,0,0,2017-02-01,0,0,-1,0,0,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,"CROPS DESTROYED BY FLOODS",0,0,0.71175727,0,0,0.71175727,0.71175727,"21UGA001003","21UGA001",19359113,0,0.1108,0.8363,65658,0.2243,9808945,0.3379,0.0761,0,1e-04,15837,0.3102,0.7549,0.9378,0.1268,1565583,3030831981,0.65,0.3952,0.4766,722831,0.3504,0.191,0.436,NA,NA,NA,0,17747,0,0.3494,0.5577,32829,6925,4556,25846,80952,63594,66475,4813,64396,57854,17883,74795,74485,46904,22047,55774,52571,48052,52211,41934
4275,403,NA,NA,"HOIMA",NA,NA,"FLOOD",NA,2010,4,28,4,3,0,0,0,0,NA,"NewVision",0,0,2010-04-28,0,0,0,0,0,0,0,0,"H. Behaviour",0,NA,0,0,0,0,0,0,0,0,NA,10.72591265,5.3323921,3.8992518,0.94312502,16.05830475,19.95755655,20.90068157,"21UGA004002","21UGA004",26508548,0,0.1361,0.7158,62731,0.1893,8805343,0.4463,0.1435,0,1e-04,0.9136,0.1982,0.7106,0.9254,0.0707,123.88,3283879538,0.6086,0.6967,0.6399,2401061,0.4539,0.065,0.414,83558,0.254449041169676,NA,0,38452,0,0.3494,11989,45171,57316,56308,32509,26433,58136,33105,65047,53061,48733,32734,76091,78754,75781,53543,83722,88571,51227,71017,48292
5800,403,NA,NA,"HOIMA",NA,NA,"FLOOD",NA,2011,10,5,0,0,0,290,0,0,NA,"Newvision",0,0,2011-10-05,0,0,0,0,0,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,"Kiduuma church of uganda primary school was closed over poor sanitation after rain water submerged its toilets and the main block .",0.87576036,3.09268619,4.27424398,0.24815989,3.96844655,8.24269053,8.49085042,"21UGA004002","21UGA004",26508548,0,0.1361,0.7158,62731,0.1893,8805343,0.4463,0.1435,0,1e-04,0.9136,0.1982,0.7106,0.9254,0.0707,123.88,3283879538,0.6086,0.6967,0.6399,2401061,0.4539,0.065,0.414,83558,0.254449041169676,NA,0,38452,0,0.3494,11989,45171,57316,56308,32509,26433,58136,33105,65047,53061,48733,32734,76091,78754,75781,53543,83722,88571,51227,71017,48292
2885,403,403738,NA,"HOIMA","KIGOROBYA",NA,"FLOOD",NA,2016,4,1,4,0,0,240,0,0,NA,"CAO  Hoima",0,0,2016-04-01,-1,0,-1,0,0,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,"Due to loss of properties there is need to help the affected families",14.529575,9.51651154,6.6043873,4.47987231,24.04608654,30.65047384,35.13034615,"21UGA004002","21UGA004",26508548,0,0.1361,0.7158,62731,0.1893,8805343,0.4463,0.1435,0,1e-04,0.9136,0.1982,0.7106,0.9254,0.0707,123.88,3283879538,0.6086,0.6967,0.6399,2401061,0.4539,0.065,0.414,83558,0.254449041169676,NA,0,38452,0,0.3494,11989,45171,57316,56308,32509,26433,58136,33105,65047,53061,48733,32734,76091,78754,75781,53543,83722,88571,51227,71017,48292
2951,403,NA,NA,"HOIMA",NA,NA,"FLOOD","KIGEREBYA CONSTITUENCY",2016,4,22,3,0,0,0,3,0,NA,"OPM",0,0,2016-04-22,0,0,0,0,0,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,"THE HEAVY RAINSTORM LEFT MANY PROPERTY DESTROYED AND THREE PEOPLE DIED",2.63365724,0.56610588,0,7.3017402,3.19976312,3.19976312,10.50150332,"21UGA004002","21UGA004",26508548,0,0.1361,0.7158,62731,0.1893,8805343,0.4463,0.1435,0,1e-04,0.9136,0.1982,0.7106,0.9254,0.0707,123.88,3283879538,0.6086,0.6967,0.6399,2401061,0.4539,0.065,0.414,83558,0.254449041169676,NA,0,38452,0,0.3494,11989,45171,57316,56308,32509,26433,58136,33105,65047,53061,48733,32734,76091,78754,75781,53543,83722,88571,51227,71017,48292
4276,403,403745,4037452147,"HOIMA","KYANGWALI","KYANGWALI","FLOOD",NA,2017,9,27,0,0,0,136,11,0,NA,"District Files",0,0,2017-09-27,0,0,0,0,0,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,"1 Tobacco store destroyed ,(3/4) acres of soya nd (1/4) acres of Eggplant were destroyed.",2.03969587,4.71362226,0,6.9889021,6.75331813,6.75331813,13.74222023,"21UGA004002","21UGA004",26508548,0,0.1361,0.7158,62731,0.1893,8805343,0.4463,0.1435,0,1e-04,0.9136,0.1982,0.7106,0.9254,0.0707,123.88,3283879538,0.6086,0.6967,0.6399,2401061,0.4539,0.065,0.414,83558,0.254449041169676,NA,0,38452,0,0.3494,11989,45171,57316,56308,32509,26433,58136,33105,65047,53061,48733,32734,76091,78754,75781,53543,83722,88571,51227,71017,48292
2118,417,NA,NA,"IBANDA",NA,NA,"FLOOD","Ibanda South",2008,6,2,0,0,0,0,0,0,NA,"Letter from SAS/MSRDP & R",0,0,2008-06-02,0,0,-1,0,0,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,NA,7.748822,3.0230027,0,0.2708887,10.7718247,10.7718247,11.0427134,"21UGA002003","21UGA002",9647724,33269,0.1191,0.4271,89162,0.1036,13836174,0.864,0.2055,0,0,14639,0.1795,0.7271,0.9651,0.0848,3115509,3005757268,0.6847,0.9388,0.8594,1655761,0.262,0.06,0.379,NA,NA,NA,78315,50219,0,0,40646,36878,11329,52305,11177,40136,6817,0.6309,87786,74077,4993,68314,64382,89206,52066,58802,7507,9,56277,7185,55795
747,417,NA,NA,"IBANDA",NA,NA,"FLOOD","KASHANGURA SUB-COUNTY",2010,11,22,0,0,0,0,0,0,NA,"Letter dated 22/11/2010 from Ibanda North Constituency MP",0,0,2010-11-22,0,0,-1,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,"Affected crops were:banana plantations, cassava
The number of affected households (420) is captured in the Bisheshe Sub-county data card and is inclusive of those from Kashangura Subcounty.
Affected villages: Rwebikona,Nyamiyaga,Rugaga,Kyenjogyera,Rwenshuri I & II.",3.14411675,0,0,5.3007911,3.14411675,3.14411675,8.44490785,"21UGA002003","21UGA002",9647724,33269,0.1191,0.4271,89162,0.1036,13836174,0.864,0.2055,0,0,14639,0.1795,0.7271,0.9651,0.0848,3115509,3005757268,0.6847,0.9388,0.8594,1655761,0.262,0.06,0.379,NA,NA,NA,78315,50219,0,0,40646,36878,11329,52305,11177,40136,6817,0.6309,87786,74077,4993,68314,64382,89206,52066,58802,7507,9,56277,7185,55795
2602,417,417928,NA,"IBANDA","RUKIRI",NA,"FLOOD",NA,2014,9,16,0,0,0,75,0,0,NA,"OPM",0,0,2014-09-16,-1,-1,-1,0,0,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,"Very limited information",4.66648602,0.58359544,1.77999437,0,5.25008146,7.03007583,7.03007583,"21UGA002003","21UGA002",9647724,33269,0.1191,0.4271,89162,0.1036,13836174,0.864,0.2055,0,0,14639,0.1795,0.7271,0.9651,0.0848,3115509,3005757268,0.6847,0.9388,0.8594,1655761,0.262,0.06,0.379,NA,NA,NA,78315,50219,0,0,40646,36878,11329,52305,11177,40136,6817,0.6309,87786,74077,4993,68314,64382,89206,52066,58802,7507,9,56277,7185,55795
3281,417,417924,4179242354,"IBANDA","KICUZI","IRIMYA","FLOOD","Buhindagye river Bridge",2017,7,4,0,0,0,0,0,0,NA,NA,0,0,2017-07-04,0,0,0,0,0,0,0,0,NA,-1,NA,0,0,0,0,0,0,0,0,"Help needed",6.69038605,8.88303956,0,0,15.57342561,15.57342561,15.57342561,"21UGA002003","21UGA002",9647724,33269,0.1191,0.4271,89162,0.1036,13836174,0.864,0.2055,0,0,14639,0.1795,0.7271,0.9651,0.0848,3115509,3005757268,0.6847,0.9388,0.8594,1655761,0.262,0.06,0.379,NA,NA,NA,78315,50219,0,0,40646,36878,11329,52305,11177,40136,6817,0.6309,87786,74077,4993,68314,64382,89206,52066,58802,7507,9,56277,7185,55795
4873,203,NA,NA,"IGANGA",NA,NA,"FLOOD",NA,2005,5,20,0,0,0,2000,0,0,NA,"New Vision",0,0,2005-05-20,0,0,0,0,0,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,"A cesspit that was poorly constructed led to flooding of a communal borehole after a heavy down pour.",0,3.50640769,0.57811701,0,3.50640769,4.0845247,4.0845247,"21UGA005004","21UGA005",6378198,0,0.1304,0.8919,81977,0.1196,11030648,0.6959,0.1484,0,0,0.8629,0.2711,0.6689,0.9478,0.0521,6177515,394013511,0.5537,0.9439,0.6982,710631,0.7972,0.062,0.385,NA,NA,NA,0,39551,0,0,11574,4239,29836,66424,20473,0.8358,50897,0.5744,71087,15464,3845,1103,67565,87255,77966,33043,55378,89429,55411,65692,42112
5272,203,NA,NA,"IGANGA",NA,NA,"FLOOD",NA,2018,6,19,0,0,0,24000,0,0,NA,"District Files",0,0,2018-06-19,0,0,0,0,0,0,0,0,"Drought",0,NA,0,0,0,0,0,0,0,0,NA,0,1.5916085,0,0,1.5916085,1.5916085,1.5916085,"21UGA005004","21UGA005",6378198,0,0.1304,0.8919,81977,0.1196,11030648,0.6959,0.1484,0,0,0.8629,0.2711,0.6689,0.9478,0.0521,6177515,394013511,0.5537,0.9439,0.6982,710631,0.7972,0.062,0.385,NA,NA,NA,0,39551,0,0,11574,4239,29836,66424,20473,0.8358,50897,0.5744,71087,15464,3845,1103,67565,87255,77966,33043,55378,89429,55411,65692,42112
4993,418,418936,NA,"ISINGIRO","KIKAGATE",NA,"FLOOD",NA,2006,9,4,0,0,0,1200,0,0,NA,"New Vision",0,0,2006-09-04,0,0,0,0,0,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,"banana plantations were detroyed too.",NA,NA,NA,NA,NA,NA,NA,"21UGA002004","21UGA002",26479253,41105,0.1127,0.2855,3124,0.1153,13781507,0.8498,0.2229,0,4e-04,13154,0.1459,0.7,0.9405,0.0744,1837503,4865570311,0.6576,0.9122,0.826,2313226,0.262,0.044,0.352,112745,0.231720009860646,NA,80357,52885,0,12335,44529,33756,12892,58879,24395,30029,64597,0.9253,84326,74077,4933,85765,90042,87779,58466,68251,82855,94571,60173,81036,61283
2124,418,NA,NA,"ISINGIRO",NA,NA,"FLOOD",NA,2008,6,2,0,0,0,0,0,0,NA,"Letter from SAS/MSRDP & R",0,0,2008-06-02,0,0,-1,0,0,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"21UGA002004","21UGA002",26479253,41105,0.1127,0.2855,3124,0.1153,13781507,0.8498,0.2229,0,4e-04,13154,0.1459,0.7,0.9405,0.0744,1837503,4865570311,0.6576,0.9122,0.826,2313226,0.262,0.044,0.352,112745,0.231720009860646,NA,80357,52885,0,12335,44529,33756,12892,58879,24395,30029,64597,0.9253,84326,74077,4933,85765,90042,87779,58466,68251,82855,94571,60173,81036,61283
2626,418,NA,NA,"ISINGIRO",NA,NA,"FLOOD",NA,2013,3,0,0,0,0,0,0,0,NA,"OPM",0,0,2013-03-28,0,0,-1,0,0,0,0,0,"Heavy Rain",-1,NA,0,0,0,0,0,0,0,0,"Crops and transport sector most affected",NA,NA,NA,NA,NA,NA,NA,"21UGA002004","21UGA002",26479253,41105,0.1127,0.2855,3124,0.1153,13781507,0.8498,0.2229,0,4e-04,13154,0.1459,0.7,0.9405,0.0744,1837503,4865570311,0.6576,0.9122,0.826,2313226,0.262,0.044,0.352,112745,0.231720009860646,NA,80357,52885,0,12335,44529,33756,12892,58879,24395,30029,64597,0.9253,84326,74077,4933,85765,90042,87779,58466,68251,82855,94571,60173,81036,61283
3079,418,418938,4189382670,"ISINGIRO","NYAKITUNDA","RUHIIRA","FLOOD",NA,2013,4,24,0,0,0,60,0,0,NA,NA,0,0,2013-04-24,-1,-1,-1,0,-1,-1,0,-1,NA,-1,NA,0,0,0,0,0,0,0,0,"Destruction due to heavy rainfall that hit Nyakitunda  sub county",NA,NA,NA,NA,NA,NA,NA,"21UGA002004","21UGA002",26479253,41105,0.1127,0.2855,3124,0.1153,13781507,0.8498,0.2229,0,4e-04,13154,0.1459,0.7,0.9405,0.0744,1837503,4865570311,0.6576,0.9122,0.826,2313226,0.262,0.044,0.352,112745,0.231720009860646,NA,80357,52885,0,12335,44529,33756,12892,58879,24395,30029,64597,0.9253,84326,74077,4933,85765,90042,87779,58466,68251,82855,94571,60173,81036,61283
7087,418,418938,NA,"ISINGIRO","NYAKITUNDA",NA,"FLOOD",NA,2014,4,0,0,0,0,0,0,0,NA,"OPM",0,0,2014-04-01,0,0,-1,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,"Crops withered due to drought resulting into poor yield",NA,NA,NA,NA,NA,NA,NA,"21UGA002004","21UGA002",26479253,41105,0.1127,0.2855,3124,0.1153,13781507,0.8498,0.2229,0,4e-04,13154,0.1459,0.7,0.9405,0.0744,1837503,4865570311,0.6576,0.9122,0.826,2313226,0.262,0.044,0.352,112745,0.231720009860646,NA,80357,52885,0,12335,44529,33756,12892,58879,24395,30029,64597,0.9253,84326,74077,4933,85765,90042,87779,58466,68251,82855,94571,60173,81036,61283
2888,418,418936,NA,"ISINGIRO","KIKAGATE",NA,"FLOOD",NA,2014,9,29,0,0,0,0,0,0,NA,"CAO-Isingiro",0,0,2014-09-29,0,0,-1,0,0,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,"there are so many crops that were destroyed, the affected families should be given relief in terms of seeds to prepare for the next season",NA,NA,NA,NA,NA,NA,NA,"21UGA002004","21UGA002",26479253,41105,0.1127,0.2855,3124,0.1153,13781507,0.8498,0.2229,0,4e-04,13154,0.1459,0.7,0.9405,0.0744,1837503,4865570311,0.6576,0.9122,0.826,2313226,0.262,0.044,0.352,112745,0.231720009860646,NA,80357,52885,0,12335,44529,33756,12892,58879,24395,30029,64597,0.9253,84326,74077,4933,85765,90042,87779,58466,68251,82855,94571,60173,81036,61283
4200,418,418934,4189342646,"ISINGIRO","KABINGO","MABONA","FLOOD",NA,2017,9,29,0,0,0,150,0,0,NA,"District Files",0,0,2017-09-29,0,0,0,0,0,0,0,0,"Flood",0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"21UGA002004","21UGA002",26479253,41105,0.1127,0.2855,3124,0.1153,13781507,0.8498,0.2229,0,4e-04,13154,0.1459,0.7,0.9405,0.0744,1837503,4865570311,0.6576,0.9122,0.826,2313226,0.262,0.044,0.352,112745,0.231720009860646,NA,80357,52885,0,12335,44529,33756,12892,58879,24395,30029,64597,0.9253,84326,74077,4933,85765,90042,87779,58466,68251,82855,94571,60173,81036,61283
4197,418,418931,4189312667,"ISINGIRO","NGARAMA","KABARE","FLOOD",NA,2018,2,12,0,0,0,536,0,0,NA,"District Files",0,0,2018-02-12,0,0,0,0,0,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,"About 4000 people in 536 households have been exposed to starvation and their income sources were been severely affected.",NA,NA,NA,NA,NA,NA,NA,"21UGA002004","21UGA002",26479253,41105,0.1127,0.2855,3124,0.1153,13781507,0.8498,0.2229,0,4e-04,13154,0.1459,0.7,0.9405,0.0744,1837503,4865570311,0.6576,0.9122,0.826,2313226,0.262,0.044,0.352,112745,0.231720009860646,NA,80357,52885,0,12335,44529,33756,12892,58879,24395,30029,64597,0.9253,84326,74077,4933,85765,90042,87779,58466,68251,82855,94571,60173,81036,61283
4196,418,418930,4189302629,"ISINGIRO","KASHUMBA","KASHUMBA","FLOOD",NA,2018,2,14,0,0,0,0,0,0,NA,"District Files",0,0,2018-02-14,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,"There was no data recorded about the incident. However, the parish was in danger of facing starvation and income sources of the households were severely affected.",NA,NA,NA,NA,NA,NA,NA,"21UGA002004","21UGA002",26479253,41105,0.1127,0.2855,3124,0.1153,13781507,0.8498,0.2229,0,4e-04,13154,0.1459,0.7,0.9405,0.0744,1837503,4865570311,0.6576,0.9122,0.826,2313226,0.262,0.044,0.352,112745,0.231720009860646,NA,80357,52885,0,12335,44529,33756,12892,58879,24395,30029,64597,0.9253,84326,74077,4933,85765,90042,87779,58466,68251,82855,94571,60173,81036,61283
4193,418,418931,4189315316,"ISINGIRO","NGARAMA","KAKAMBA","FLOOD",NA,2018,2,128,0,0,0,143,0,0,NA,"District Files",0,0,2018-02-20,0,0,0,0,0,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,"Over 1000 people in 143 households were in danger of facing starvation . There income sources were also severely affected.",NA,NA,NA,NA,NA,NA,NA,"21UGA002004","21UGA002",26479253,41105,0.1127,0.2855,3124,0.1153,13781507,0.8498,0.2229,0,4e-04,13154,0.1459,0.7,0.9405,0.0744,1837503,4865570311,0.6576,0.9122,0.826,2313226,0.262,0.044,0.352,112745,0.231720009860646,NA,80357,52885,0,12335,44529,33756,12892,58879,24395,30029,64597,0.9253,84326,74077,4933,85765,90042,87779,58466,68251,82855,94571,60173,81036,61283
2097,318,NA,NA,"KAABONG",NA,NA,"FLOOD",NA,2002,6,2,0,0,0,0,0,0,NA,"Letter from SAS/MSRDP & R",0,0,2002-06-02,0,0,-1,0,0,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"21UGA008003","21UGA008",72872625,0,0.1118,0.7619,10888,0.0233,1416242,0.752,0.1736,0,0,0.4323,0.0852,0.839,0.9754,0.1217,857059,6245613597,0.8994,0.1172,0.8318,3957565,0.0255,0.027,0.086,NA,NA,NA,0,44688,0,0,1341,33317,2366,25158,0.5642,75996,96479,97244,84927,99978,74171,27052,99057,9.9,96522,85321,95356,99429,98557,93184,70965
2060,318,NA,NA,"KAABONG",NA,NA,"FLOOD",NA,2007,7,0,0,0,0,0,0,0,NA,"Report from Min. of State for Disaster Preparedness, Relief and Refugees",0,0,2007-07-30,-1,-1,-1,-1,-1,0,0,0,"Heavy Rain",-1,NA,0,0,0,0,0,0,0,0,"The El-nino caused destruction of food crops in gardens and what had already been harvested by 98%. 
Roads and bridges collapsed.
A state of emergency was declared by His Excellency the President.
The figures of those affected(3,000,000) and relocated (300,000)captured in the Agago District data card are inclusive of Pader, Kitgum, Lamwo, Gulu, Amuru, Nwoya, Lira, Oyam, Apac, Otuke, Amolatar, Moroto, Abim, Kotido, Kaabong and Nakapiripirit.",NA,NA,NA,NA,NA,NA,NA,"21UGA008003","21UGA008",72872625,0,0.1118,0.7619,10888,0.0233,1416242,0.752,0.1736,0,0,0.4323,0.0852,0.839,0.9754,0.1217,857059,6245613597,0.8994,0.1172,0.8318,3957565,0.0255,0.027,0.086,NA,NA,NA,0,44688,0,0,1341,33317,2366,25158,0.5642,75996,96479,97244,84927,99978,74171,27052,99057,9.9,96522,85321,95356,99429,98557,93184,70965
5892,318,NA,NA,"KAABONG",NA,NA,"FLOOD",NA,2011,9,3,0,0,0,0,0,0,NA,"NEWVISION",0,0,2011-09-03,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,"The kaabong bridge collapsed and was washed away by the torrential rains that were received in the area.",NA,NA,NA,NA,NA,NA,NA,"21UGA008003","21UGA008",72872625,0,0.1118,0.7619,10888,0.0233,1416242,0.752,0.1736,0,0,0.4323,0.0852,0.839,0.9754,0.1217,857059,6245613597,0.8994,0.1172,0.8318,3957565,0.0255,0.027,0.086,NA,NA,NA,0,44688,0,0,1341,33317,2366,25158,0.5642,75996,96479,97244,84927,99978,74171,27052,99057,9.9,96522,85321,95356,99429,98557,93184,70965
2476,318,318663,3186630287,"KAABONG","KARENGA","KAMION","FLOOD",NA,2012,4,0,0,0,0,0,0,0,NA,"OPM",0,0,2012-04-21,0,0,-1,0,0,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,"Garden were flooded leading to crops rotting and starvation",NA,NA,NA,NA,NA,NA,NA,"21UGA008003","21UGA008",72872625,0,0.1118,0.7619,10888,0.0233,1416242,0.752,0.1736,0,0,0.4323,0.0852,0.839,0.9754,0.1217,857059,6245613597,0.8994,0.1172,0.8318,3957565,0.0255,0.027,0.086,NA,NA,NA,0,44688,0,0,1341,33317,2366,25158,0.5642,75996,96479,97244,84927,99978,74171,27052,99057,9.9,96522,85321,95356,99429,98557,93184,70965
2477,318,318661,NA,"KAABONG","KALAPATA",NA,"FLOOD",NA,2012,4,0,0,0,0,0,0,0,NA,"OPM",0,0,2012-04-21,0,0,-1,0,0,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,"Gardens flooded leading to rotting of crops and food scarcity",NA,NA,NA,NA,NA,NA,NA,"21UGA008003","21UGA008",72872625,0,0.1118,0.7619,10888,0.0233,1416242,0.752,0.1736,0,0,0.4323,0.0852,0.839,0.9754,0.1217,857059,6245613597,0.8994,0.1172,0.8318,3957565,0.0255,0.027,0.086,NA,NA,NA,0,44688,0,0,1341,33317,2366,25158,0.5642,75996,96479,97244,84927,99978,74171,27052,99057,9.9,96522,85321,95356,99429,98557,93184,70965
2479,318,318662,3186620283,"KAABONG","KAPEDO","KAWALAKOL","FLOOD",NA,2012,4,0,0,0,0,0,0,0,NA,"OPM",0,0,2012-04-21,0,-1,-1,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,"Heavy rain flooded gardens, leading to crops rotting. The resultant loss resulted into widespread starvation as community hardly had anything to eat.",NA,NA,NA,NA,NA,NA,NA,"21UGA008003","21UGA008",72872625,0,0.1118,0.7619,10888,0.0233,1416242,0.752,0.1736,0,0,0.4323,0.0852,0.839,0.9754,0.1217,857059,6245613597,0.8994,0.1172,0.8318,3957565,0.0255,0.027,0.086,NA,NA,NA,0,44688,0,0,1341,33317,2366,25158,0.5642,75996,96479,97244,84927,99978,74171,27052,99057,9.9,96522,85321,95356,99429,98557,93184,70965
2482,318,318666,NA,"KAABONG","LOYORO",NA,"FLOOD",NA,2012,4,0,0,0,0,0,0,0,NA,"OPM",0,0,2012-04-21,-1,-1,-1,0,0,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,"Heavy rain flooded gardens, leading to crops rotting. The resultant loss resulted into widespread starvation as community hardly had anything to eat. Children stopped going to school and cases of malnutrition increased.",NA,NA,NA,NA,NA,NA,NA,"21UGA008003","21UGA008",72872625,0,0.1118,0.7619,10888,0.0233,1416242,0.752,0.1736,0,0,0.4323,0.0852,0.839,0.9754,0.1217,857059,6245613597,0.8994,0.1172,0.8318,3957565,0.0255,0.027,0.086,NA,NA,NA,0,44688,0,0,1341,33317,2366,25158,0.5642,75996,96479,97244,84927,99978,74171,27052,99057,9.9,96522,85321,95356,99429,98557,93184,70965
2483,318,318667,NA,"KAABONG","SIDOK",NA,"FLOOD",NA,2012,4,0,0,0,0,0,0,0,NA,"OPM",0,0,2012-04-21,-1,-1,-1,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,"Heavy rain flooded gardens, leading to crops rotting. The resultant loss resulted into widespread starvation as community hardly had anything to eat. Children stopped going to school and cases of malnutrition increased.",NA,NA,NA,NA,NA,NA,NA,"21UGA008003","21UGA008",72872625,0,0.1118,0.7619,10888,0.0233,1416242,0.752,0.1736,0,0,0.4323,0.0852,0.839,0.9754,0.1217,857059,6245613597,0.8994,0.1172,0.8318,3957565,0.0255,0.027,0.086,NA,NA,NA,0,44688,0,0,1341,33317,2366,25158,0.5642,75996,96479,97244,84927,99978,74171,27052,99057,9.9,96522,85321,95356,99429,98557,93184,70965
2484,318,318668,NA,"KAABONG","KAABONG",NA,"FLOOD",NA,2012,4,0,0,0,0,0,0,0,NA,"OPM",0,0,2012-04-21,-1,-1,-1,0,0,0,0,0,"Heavy Rain",0,NA,0,0,0,0,0,0,0,0,"Heavy rain flooded gardens, leading to crops rotting. The resultant loss resulted into widespread starvation as community hardly had anything to eat. Children stopped going to school and cases of malnutrition increased.",NA,NA,NA,NA,NA,NA,NA,"21UGA008003","21UGA008",72872625,0,0.1118,0.7619,10888,0.0233,1416242,0.752,0.1736,0,0,0.4323,0.0852,0.839,0.9754,0.1217,857059,6245613597,0.8994,0.1172,0.8318,3957565,0.0255,0.027,0.086,NA,NA,NA,0,44688,0,0,1341,33317,2366,25158,0.5642,75996,96479,97244,84927,99978,74171,27052,99057,9.9,96522,85321,95356,99429,98557,93184,70965
2486,318,NA,NA,"KAABONG",NA,NA,"FLOOD",NA,2012,4,0,0,0,0,0,0,0,NA,"OPM",0,0,2012-04-21,-1,-1,-1,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,"Heavy rain flooded gardens, leading to crops rotting. The resultant loss resulted into widespread starvation as community hardly had anything to eat. Children stopped going to school and cases of malnutrition increased.",NA,NA,NA,NA,NA,NA,NA,"21UGA008003","21UGA008",72872625,0,0.1118,0.7619,10888,0.0233,1416242,0.752,0.1736,0,0,0.4323,0.0852,0.839,0.9754,0.1217,857059,6245613597,0.8994,0.1172,0.8318,3957565,0.0255,0.027,0.086,NA,NA,NA,0,44688,0,0,1341,33317,2366,25158,0.5642,75996,96479,97244,84927,99978,74171,27052,99057,9.9,96522,85321,95356,99429,98557,93184,70965
